,tweet
1020, 안철수 선을넘다 DMZ 북콘서트 부산편 라이브 예고 시대교체 uqhQyzZqoH YouTube
1042,엄중한 기술패권 전쟁 최전방에 투입될 과학기술자들로 구성된 특수부대 일당백의 전략전술로 빛나는 성과를 끌어낼 전장의 리더 안철수 지방 곳곳을 G5 전장의 기술보급창으로 만들어 내십시요 안철수 DMZ 북콘서트 부산편 라이브 예고 시대교체 e3joIPfiHK 출처 YouTube
1096, chang301411 도덕성은 단연 안철수 완주하여 시대교체의 밀알이 될 것 
1178, 안철수 G5 경제강국 이루기 위해 바이오 제약산업을 발전시키겠습니다 시대교체 준비된미래 QmcZHou2ce YouTube
1203,A4 들고 문재인 흉내내기 하던 트럼프 보며 국민들이 느낀 상실감과 추락한 국격은 뭘로 보상할 건데요 이제 더이상 무능하고 말만 번지지르르한 지도자는 필요없네요 시대교체 안철수가 우리 국민들이 그동안 기다리던 진정 준비된 지도자죠 
1249,다시 안철수 준비된 미래 시대교체 안철수 안철수와 함께 더 좋은 대한민국 파이팅 exGUQbxs9q
1288, 안철수 감염병 대유행 대비하는 백신 주권국 만들겠습니다 sk바이오사이언스 연구현장 방문 준비된미래 시대교체 GxZmjqyfpA 출처 YouTube
1297, 예고 선을넘다 DMZ 북콘서트 부산편 라이브 시대교체 JuuswkcAQ1
1345,아무리 생각해도 안철수가 답이다 ENfE359nkh 장총찬TV 시대교체 안철수대통령 Pc4SOTSqUT
1390, 안철수 감염병 대유행 대비하는 백신 주권국 만들겠습니다 sk바이오사이언스 연구현장 방문 준비된미래 시대교체 rLiFqH5v6G via YouTube
1391, 안철수 선을넘다 DMZ 북콘서트 부산편 라이브 예고 시대교체 yyvs45H1Zr 출처 YouTube
1393, 안철수 선을넘다 DMZ 북콘서트 부산편 라이브 예고 시대교체 8Ky1S7O1cr via YouTube
1421, 안철수 제20대대통령 시대교체 준비된미래 안철수대통령 청년3호공약 쳥년내집마련의꿈 안철수 청년 내집 마련의 꿈 안철수가 이룹니다 청년3호공약 hsWYISzCp8
1423,11월 21일 4시 부산에서 북콘서트 하십니다 부산분들 다녀오세요 안철수 선을넘다 DMZ 북콘서트 부산편 라이브 예고 시대교체 96mw4w9N5r 출처 YouTube
1448, 현장 동영상 감염병 대유행 대비하는 백신 주권국 만들겠습니다 sk바이오사이언스 연구현장 방문 준비된미래 시대교체 J5anmO534E
1452, 현장 동영상 G5 경제강국 이루기 위해 바이오 제약산업을 발전시키겠습니다 시대교체 준비된미래 bcIaddqGtG
1458, 안철수 감염병 대유행 대비하는 백신 주권국 만들겠습니다 sk바이오사이언스 연구현장 방문 준비된미래 시대교체 PlZkEZcnB8
1562,국민의당 안철수 후보 파이팅 국민의당_안철수 준비된미래_시대교체 과학기술대통령 안철수대통령
1617,과거 vs 미래 세계 vs 대한민국 과학기술 중심 진짜교체_ 시대교체 2022년 새로운 변화를 향한 국민의 혁신적 선택 국민의당 안철수 가 국민과 함께 새로운 시대를 연다 
1630,안철수표 청년 주거정책 안심주택 50만호 45년 모기지론 출처 서울경제 xgRBPT340f 청년 공약 3호 발표 청년안심주택 50만호 도심 초고층 주상복합형 청년캠퍼스 45년 초장기 청년 모기지론 등을 골자로 한 청년 주거정책 삼각 편대 를 제시 시대교체 안철수대통령
1631,안철수 청년안심주택 50만 호 공급 초장기 모기지론 도입 출처 SBS 네이버 뉴스 RonKUcwBUC 준비된미래 시대교체 안철수대통령
1642,안철수 청년안심주택 50만호 거점도시엔 구글형 청년 캠퍼스 출처 뉴스1 네이버 뉴스 vAWrjxjlbs LTV 80 기준금리 수준 이자 등 45년 초장기 모기지론 공급 전세 사는 청년들을 위해서는 전세금 대출의 원금분할 상환방식 의무화도 폐지할 것 시대교체 안철수대통령
1650,안철수 기준금리 수준의 45년 주담대 청년주거 공약 발표 출처 조선비즈 네이버 뉴스 jQbqQ2UYsO 토지임대부 청년주택 초고층으로 50만호 짓겠다 LTV 80 기준금리 수준의 이자 15년 거치 30년 상환 준비된미래 시대교체 안철수대통령
1670,청년 공약 3호 발표하는 안철수 RGBA52P3gJ 안철수 국민의당 대선후보가 19일 국회에서 청년 내 집 마련 관련 청년 공약 3호를 발표하고 있다 2021 11 19 뉴스1 준비된미래 시대교체 안철수대통령 Y83GpzH0Zk
1709,정권교체 얘기는 양쪽에서 돌아가면서 무한반복으로 나오는 립일뿐이에요 어떤 정권교체를 하는가가 중요합니다 그게 안철수의 시대교체이고요 적폐 교대해서 나라가 미래로는 못가고 실패한 정책 고집하고 싸움질하며 국민 분열되는게 좋으면 그렇게 하시면되요 단 나라나 세상 욕하지 마시고요 
1799,SBS D포럼 진짜 객관적으로 안철수 후보가 최고다 넘사벽 준비된미래 시대교체 안철수대통령
1972, 안철수 와 함께하는 동시대 사람들이 선택하는 새로운 변화가 시작됩니다 좀 더 의미있고 건강한 가치를 지켜가면서 준비된미래 와 함께 시대교체 를 향한 여정 숲이 길이 되다 QGh7ZPdHQZ
1977,가상공간에서 즉 비대면 문화에 적응해 서로 정보를 나누며 때론 격려하며 좀 더 의미있고 건강한 가치를 지켜가면서 동시대 사람들과 소통하는 삶 준비된미래 시대교체 안철수 QGh7ZPdHQZ
2010,타래1 lt 안철수의 청년 1차공약 gt MZ세대의 기회 공정편 대한민국을 청년기회의 땅으로 만들겠습니다 많은 리트윗 부탁드립니다 준비된미래 시대교체 안철수 안철수 국민의당 국민상자 MZ세대 cheolsoo0919 안철수의청년1차공약 청년기회 청년의미래 F70pQLelSH
2030,SK바이오 백신개발 현장 찾은 안철수 aK67CuGZk0 안철수 국민의당 대선 후보가 18일 경기도 성남시 SK바이오사이언스 본사에서 백신개발 연구소 현장을 둘러보고 있다 2021 11 18 뉴스1 준비된미래 시대교체 안철수대통령 rX3uvwBwQS
2034,백신개발 연구소 찾은 안철수 연구원과 함께 SkQoBZBJ00 안철수 국민의당 대선 후보가 18일 경기도 성남시 SK바이오사이언스 본사 백신개발 연구소 현장을 찾아 연구원과 함께 셀카 를 찍고 있다 2021 11 18 뉴스1 준비된미래 시대교체 안철수대통령 QLaX6QVFiA
2040,최창원 SK디스커버리 부회장과 악수하는 안철수 후보 wl95V2z6xd 국민의당 안철수 대선 후보 오른쪽두번째 가 18일 오후 경기도 성남시 SK바이오사이언스를 방문해 최창원 SK디스커버리 부회장과 악수를 나누고있다 2021 11 18 국회사진기자단 준비된미래 시대교체 안철수대통령 O54JLCMDZU
2068,대통령 포스 국민의당_안철수_파이팅 준비된미래 시대교체 과학기술대통령 안철수대통령
2131,안철수 에너지 주권 경제 탄소중립 세마리 토끼 잡겠다 이투데이 W7T189it5p 잃어버린 원자력 5년 되찾겠다 지역불균형 문제 행정구역 개편 G5진입 결합 시 시너지 5가지 청년 해결책 공정 병역 주거 연금 소확행 준비된미래 시대교체 안철수대통령
2158,안철수 수시 폐지 세습 채용청탁 금지 부모 찬스 없는 나라 출처 헤럴드경제 네이버 뉴스 KDvUzyXGvK 기회의 공정 실현 청년 정책 방점 기후위기법 제정 기후위기위 설치 초격차 기술 통해 5대 경제강국으로 준비된미래 시대교체 안철수대통령
2177,압권 타의 추종 불허 안철수 대한민국은 내가 책임진다는 정책과 국가발전계획 우리 선조들의 기개 넘치던 포효 같았고 정말 시대교체 미래시대 시작을 알리는 서막 같았습니다 
2181,미래 세대 위해 뛰는 후보 오직 안철수 준비된미래 시대교체 안철수대통령
2243,공정한 사회 공정한 대한민국 안철수가 만듭니다 더좋은_대한민국 시대교체_안철수 boScwO2MK1
2443, 안철수 군 복무를 청년 도약의 시간으로 바꾸겠습니다 청년2호공약 eS6etd0eO2 안철수 안철수대통령 시대교체 청년2호공약 제20대대통령 한국 대한민국
2522,음주운전도 초보운전도 아닌 10년 무사고 모범운전자 이름만 흉내낸 매타버스가 아닌 리얼 메타버스를 만들어 대선캠프와 공약을 선보이는 대선후보 누구에게도 심리적 빚이 없어서 자유로운 대통령 후보가 공정하고 안전한 대한민국의 미래를 만들 수 있다 제20대대통령 시대교체 안철수
2528, mlml0919 b5ElGjoAGY4LnGu 여기서 초격차공약으로 압도해버리자 시대교체_안철수
2579,준비된 미래 시대교체 안철수 자립준비청년협회 출범식 및 멘토 위촉식 좋은 멘토가 되겠습니다 안철수 좋은 멘토가 되겠습니다 준비된 미래 시대교체 youtube com gbN2Ht2a26
2584,준비된 미래 시대교체 안철수 자립준비청년협회 출범식 및 멘토 위촉식 좋은 멘토가 되겠습니다 안철수 좋은 멘토가 되겠습니다 준비된 미래 시대교체 youtube com gbN2Ht2a26
2602,안철수 소통 라이브 저녁 8시에 시작됩니다 한국생명공학 연그원 연구현장 방문 바이오산업 육성하여 G5 경제강국 갑시다 안철수 바이오산업 육성하여 G5 경제강국 갑시다 준비된 미래 시대교체 njEsh500wV
2658, 한번은 보고 싶습니다 좋은 사람이 이기는 세상 아니 좋은 사람이라서 이기는 세상을 준비된미래_안철수 시대교체_안철수 착한사람_안철수 글로벌_융합리더 eiCYnGoETJ
2827, 당신이 선택한 대통령 후보는 안철수입니다 준비된미래 시대교체 안철수 oSRPnoP9DW
2843,자립준비청년협회 출범식 및 멘토 위촉식 준비된미래 시대교체 안철수 MDjs6vrah9
2859, 안철수 좋은 멘토가 되겠습니다 준비된미래 시대교체 2c151qC1bY YouTube
2928, 안철수 좋은 멘토가 되겠습니다 준비된미래 시대교체 7jdx0k2Pkz via YouTube
2930, 현장 동영상 좋은 멘토가 되겠습니다 준비된미래 시대교체 TPq24VB9DS
2950,편집 없어서 너무나도 신선한 LIVE 안철수 2호공약 청년기회의땅 기자간담회 시대교체 안철수대통령 폴리버스 메타버스
2957, 안철수 폴리버스 2호공약 청년기회의땅 시대교체 안철수대통령 pA9sdWzRG4
2963,포토존에서 내가 선택한 안철수 포스터 준비된 미래 시대교체 안철수 과학기술 대통령이 되길 응원합니다 메타버스 들어가는 곳 DxJoRFpDeE 안철수 시대교체 과학기술대통령 eZKJKB3azu
3041,기자들도 시대교체 를 느꼈을 듯 안철수 메타버스
3093,실력대로 적재적소에 인재 발탁할 대통령 유일무이 안철수 후보 준비된미래 시대교체 안철수대통령
3121,준비된 미래 시대교체 안철수 응원영상 2 G8zXUARaJs 출처 YouTube
3191,안철수 제2의 조국 자녀 존재 못할 것 가붕개도 용되는 사회 출처 뉴시스 네이버 뉴스 9geBi69qIY 못난 정치 못난 정권이 청년들 숨통 옥죄 문재인 정권 불공정이 절망의 시대 만들어 정치권은 여전히 청년을 장식품으로 인식 준비된미래 시대교체 안철수대통령
3192, 청년 기회의 땅으로 안철수 MZ 세대 겨냥한 메타버스 속 공약 발표 TF사진관 출처 더팩트 네이버 뉴스 sXfrX2Pwey 준비된미래 시대교체 안철수대통령
3203,안철수 메타버스 선거캠프서 공약 발표 기자간담회 YAWhU8fw8I 안철수 국민의당 대선 후보가 16일 오후 메타버스 소통 공간인 폴리버스 캠프 를 통해 2호 공약을 발표하며 가상공간에 입장한 기자들과 일문일답하고 있다 2021 11 16 뉴스1 준비된미래 시대교체 안철수대통령 4crwi5Iods
3212,안철수 폴리버스 대선 캠프 출범 메타버스 소통 공간 활용 출처 전자신문 Zwl0tpHHSY 제2의 조국 자녀는 있을 수 없다 개천에서 용이 나는 사회를 다시 복원하겠다 기득권이 되물림되는 악순환을 반드시 끊고 정권교체를 넘어 시대교체로 가겠다 시대교체 안철수대통령
3215,안철수 메타버스에서 청년공약 발표 수시 전면 폐지 출처 서울신문 8L0CmbwxY5 1차 청년정책으로 기회의 공정 실현 5개 방안 수시 전면 폐지 대입 특혜성 기준 폐지 변호사시험 자격시험 도입 의학전문대학원 폐지 고용세습 및 채용청탁 금지법 시대교체 안철수대통령
3221, 안철수 과학기술 G5경제강국 도약시킬 것 시대교체 준비된미래 0gKm2k40Qp 출처 YouTube
3228,국민의당 안철수 대선후보 2호공약 대한민국을 청년 기회의 땅으로 만들겠습니다 청년정책 1차 공약 g6LLxhwibz 준비된미래 시대교체 안철수대통령 hcMfviIfnE
3356,제 20대 대통령 선거에 국민의당 안철수 후보를 지지합니다 국민의당 안철수 후보를 지지선언하며 대한민국의 과학기술 혁명과 시대교체의 지도자이며 과학기술 혁명과 시대교체를 이루며 의료봉사로 헌신하시고 전염병의 위기상황속에서도 국민의 생명과 안전을 지키는 후보이기에 지지할 것입니다 
3359,제 20대 대통령 선거에 국민의당 안철수 후보를 지지합니다 국민의당 안철수 후보를 지지선언하며 대한민국의 과학기술 혁명과 시대교체의 지도자이며 과학기술 혁명과 시대교체를 이루며 의료봉사로 헌신하시고 전염병의 위기상황속에서도 국민의 생명과 안전을 지키는 후보이기에 지지선언합니다 
3425,안 후보님이 대선 컨셉의 주도권을 잡고 있습니다 정권교체만 주구장창 외치던 야당들이 하나둘씩 시대교체를 똑같이 따라하고 국가대개조로 비틀고 엄중한 글로벌 경쟁에서 우리가 생존하기 위해서도 모지리라 모자라서 싸우기만 하는 정치에서도 안철수가 필요한 겁니다 다 따라와 
3458, 유튜브 쇼츠 찰스 K 콘텐츠 산업 어떻게 키울 건가요 시대교체 준비된미래 qlWVw8ZqtI
3529, 현장 동영상 과학기술 G5경제강국 도약시킬 것 시대교체 준비된미래 GJwwFVVEUg
3536, 안철수 과학기술 G5경제강국 도약시킬 것 시대교체 준비된미래 q3KmjCIgZn via YouTube
3628,이재명의 전국민 재난지원금 윤석열의 50조같은 포퓰리즘말고 전국민의 일꾼 안철수 대통령을 만듭시다 금액 수치로 환산하면 비교도 할 수 없을 정도의 가치가 있습니다 자손 대대로 말이죠 준비된미래 시대교체 안철수
3648,드디어 내일 국민의당 안철수 대선후보의 2호 공약 발표 그것도 메타버스 공간에서 기자님들 초청해서 한다니 역시 4차산업혁명 시대에 대한민국을 G5 경제 강국으로 만들 과학기술대통령 안철수 준비된미래 시대교체 안철수대통령
3688,미래시대로의 시대교체 는 어쩜 인류가 지향하는 휴머니즘의 완성이 아닐까 생각한다 인간의 존엄성을 최고의 가치로 여기고 인종 민족 국가 종교 따위의 차이를 초월하여 인류의 안녕과 복지를 꾀하는 것을 실현하는 그것을 안철수 대통령후보가 길을 연다는 것 Ol3NOXz4Sh
3708, 시사스페셜 안철수 국민의당 대선 후보 직격 인터뷰 끝까지 완주 마지막 기회라 생각 이라는 기사다 만약 안철수가 대통령 되면 거대양당 구조를 바꿀수있는 시대교체의 마지막 기회인데 선거에서 떨어지면 선진화로 갈수있는 마지막 기회를 국민들이 포기한거죠 qfbtlNngf0
3732,후보들중 세계화를 추진하고 미래비젼을 제시하는 사람 서울시장을 당선시켜서 정권교체의 디딤돌을 만든사람 시대교체를 이룰 사람이 안철수후보다 단일화를 말하는 것은 양당중심에서 벗어나지 못한말 차분하게 국민들에게 다가가면 두자리수 지지율도 가능하고 3자대결도할수있다 lt 이태규의원 gt 
3757,후보들중 세계화를 추진하고 미래비젼을 제시하는 사람 서울시장을 당선시켜서 정권교체의 디딤돌을 만든사람 시대교체를 이룰 사람이 안철수후보다 단일화를 말하는 것은 양당중심에서 벗어나지 못한말 차분하게 국민들에게 다가가면 두자리수 지지율도 가능하고 3자대결도할수있다 lt 이태규의원 gt ZP0hpS017B
3798,교육입시정책전문가 이현 이사장 만난 안철수 국민의당 대선 후보 ReSkXyXwnO 뉴시스 안철수 왼쪽 국민의당 대선 후보가 15일 서울 광진구 우리교육연구소를 찾아 교육입시정책전문가인 이현 우리교육연구소 이사장과 대화를 나누고 있다 20211115 시대교체 안철수대통령 xKC52yIw7f
3885, 안철수 G5 경제강국 진입전략 기자회견 질의응답 준비된미래 시대교체 WBKiiXdVfE 출처 YouTube
4044, 안철수 바이오산업 육성하여 G5 경제강국 갑시다 준비된미래 시대교체 
4089, 현장 동영상 찰스 콘텐츠산업 어떻게 키울건가요 왓챠를 방문하다 준비된미래 시대교체 UjNQp8sulI
4101, lt 천안함 생존장병들의 물음에 안철수가 답합니다 gt 20211114 국민의당 안철수 대선후보 페이스북글 전문 TqeeVUtIRr 시대교체 안철수대통령 2HjinWLRkD
4186,안철수 제2의 과학기술 입국으로 제2 한강의 기적 만들 것 출처 뉴시스 네이버 뉴스 o6YTi5j0rF 전 세계 과학기술 패권 전쟁 중 법률가 지도자는 못해 준비된미래 시대교체 안철수대통령
4187,안철수 과학기술 대통령 필요 bopsYT7hUz 서울 뉴스1 국회사진취재단 14일 서초동의 한 중식당에서 안철수 국민의당 대선후보가 김두철 전 기초과학연구원 원장 신용현 전 한국표준과학연구원 원장 만나 인사를 나누고 있다 2021 11 14 뉴스1 준비된미래 시대교체 안철수대통령 ARe0PHKTGc
4189,지금 대한민국은 민주화와 산업화를 성공적으로 마친 다음 선진화로 시대교체를 하지 못하고 있다 기술패권을 가진 나라가 세계를 지배하고 지도자들은 그 전쟁 맨 앞에서 사령관 역할을 해야한다 안철수 EDJRYAQzBp SU0WU1kZTr
4190,과학 원로 만난 안철수 xuAxOvU9o3 서울 연합뉴스 국민의당 안철수 대선후보가 가운데 가 14일 서울 서초구 서초동의 한 중식당에서 김두철 전 기초과학연구원장 오른쪽 신용현 전 한국표준과학연구원장을 만나대화하고 있다 2021 11 14 국회사진기자단 시대교체 안철수대통령 0SDZNysive
4194,통계물리학분야의 세계적 석학 김두철 전 원장 만난 안철수 대표 046PHogfFc 서울 뉴시스 국회사진기자단 14일 서초동의 한 중식당에서 대선 출마를 선언한 안철수 왼쪽 국민의당 대표가 김두철 전 기초과학연구원 원장과 만나 대화를 하고 있다 21 11 14 시대교체 안철수대통령 0iTtOOVaF1
4283,김두철 전 기초과학연구 원장과 오찬 안철수 국민의당 기초과학 미래담론 시대교체 G5강국 과학기술 국민상자 위드안 jnDXyKQz2G
4402, 안철수 바이오산업 육성하여 G5 경제강국 갑시다 준비된미래 시대교체 2XS54pa3vb 출처 YouTube 생명과학 분야 연구를 했던 경험으로 발언을 시작하고 초격차 전략을 정책화한 공약 555정책 소개 확실히 공학도 출신 정치인이라 정책에 접근하는 관점 자체가 다르다 
