tweet,date,retweets_count,link
 mindam0518 문재인 부동산은 김현미 뒤에 숨고 윤석열이 자르는 것은 추미애 뒤에 숨고 전 국민 재난지원금 논란은 홍남기 뒤에 숨고 이재용 가석방은 박범계 뒤에 숨고 노태우 국가장은 김부겸 뒤에 숨고 문재인 네가 지도자냐 에라 비겁한 놈아,2021-11-21,0,https://twitter.com/copyleft21/status/1462390376044523532
부동산 토건업자 전 국민 재난지원금 관련질문은 다 이재명 악행 이 질문을 대통령이 받아서 맘이 아프네,2021-11-21,0,https://twitter.com/wktlsrka2522/status/1462386005260922883
부동산 정책에 대해서 솔직히 인정하시네 외교 국가 위상 방역 국방력 등등은 많이 올라갔다 하시는 너무 솔직하고 담백하신 대통령님 표정과 언변이 역시나 문포 우리 대통령 그런데 용안이 좋아 보이지 않으시네 저 자리에 이재명 윤석열이 있어야 되나 도저히 상상이 안되고 그래서도 안된다 ,2021-11-21,11,https://twitter.com/586out/status/1462385807189180421
부동산 폭등 원인은 이재명의 대장동 부패비리가 촉발시켜 견인한 것이 사실이다 ,2021-11-21,23,https://twitter.com/true37/status/1462384708084400132
 l_a4u 4tW44joUav8fxRN 울화가 치밀어 오르는데 차마 대장동 말은 못 꺼내신 건가 요 근래 부동산 관련 여러 문제라 대통령님 마지막까지 최선의 노력을 기울이신다 하시네 희망입니다 ,2021-11-21,1,https://twitter.com/smaug_bilbo/status/1462378639073284098
어 미쳐 생각 못 한 것이 있음 논문 이재명 네 아내 논문 표절 윤석열 넌 네가 논문 표절 게이트 이재명 네 아내 주가조작 윤석열 넌 네가 부동산 게이트 설계에야 토론 끝났다 토론하면 이재명 지지율 한 자릿수다,2021-11-21,1,https://twitter.com/zihana1/status/1462378079091707906
부동산 투기 하문 이재명 ,2021-11-21,0,https://twitter.com/april20230/status/1462377684424556544
문재인은 인권 변호사 출신에 당내에서 입지 탄탄했고 홍준표는 흙 수저 출신 보수에 베테랑 정치인임 근데 지금 이재명 gt 보지도 찢고 부동산도 찢을 예정 윤석열 gt 이준석대왐응딩이뒤에숨는엉덩이탐정 기가 찬다고 시발,2021-11-21,0,https://twitter.com/iceonmynecks2/status/1462375771993825282
이재명 말이 맞네 부동산 최저임금 발 빠르게 대처해라 민주당아,2021-11-21,0,https://twitter.com/ksm0541/status/1462371146322804737
부동산 장사한 돈으로 자기들끼리 다 해쳐먹었다 돈 먹은 놈들 꼼짝 못 하고 이재명이 편들어야지 로비 선거자금 지금 이재명이 선거하는 돈 어디서 李 전 비서관 김현지도 대장동 아파트 분양 尹 측 이권 카르텔 f8NWw4tIRs http 3A 2F MTKZVma5TG,2021-11-21,0,https://twitter.com/HoyaJA/status/1462369166569074690
YouTube에서 이재명은 언제 이렇게 연구했대 윤석열의 종부세 폐지와 비교불가 청년 부동산 질문에 이재명 고퀄 답변 은 우연 아니었다 부동산 정책 실패 알고 보니 토건세력들 너무했네 보기 nuGtq80Ry4,2021-11-21,0,https://twitter.com/Wrm94591582/status/1462367723850137608
이재명이 오늘도 민주당에게 당이 잘못을 했으면 말만 하지 말고 빨리 쇄신하란다 시발 진짜 어이없어 눈물이 다 난다 저 소패 악귀 새끼 끝까지 당 탓만 하고 있는데 전과자 불륜남 패륜아 조폭일 베 부동산 업자 새끼에게 휘둘리고 꼼짝도 못 하는 180석 민주당은 그냥 망해라 송영길 야 이 개새끼야 ,2021-11-21,9,https://twitter.com/qKOOYmHbzwuJ9MK/status/1462362321297149960
 hanitweet 사과는 필요 없어요 부동산 투기업자들에게 화천 대유식 천억 대 이득을 몰아줬으면 특검을 받고 감옥에 가셔야죠 형수 욕설 김혜경이 자지러지게 웃던 그 파일이 전국적으로 틀어지게 될 날이 얼마 안 남았네요 기본소득 기본 주택 기본 금융 이재명의 정책 중에 제대로 된 게 있나요 ,2021-11-21,4,https://twitter.com/miru271/status/1462356894790475784
아니 지금 부동산 사기꾼으로 찍혔는데 다가오면 더 싫어하짘 이재명 더 변화하고 더 낮게 국민께 다가가겠다 다음 뉴스 pseS6s8uQj,2021-11-21,1,https://twitter.com/zihana1/status/1462352607670779906
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 eR3K7VU75X,2021-11-21,3,https://twitter.com/corearjh/status/1462349840692572166
대선 패배 이재명 탓이지 민주당 공산당 된 거 이재명 탓이지 언론개혁 안되는 거 돈 뿌린 이재명 탓이지 사법부 제정신 아닌 거 여기도 돈뿌재명탓 부동산 값 미친 거 대장동 시드머니 이재명 탓 민주주의 훼손된 거 부정경선 이재명 탓 일베들 날뛰는 거 인간 말종 이재명 탓 다 상식을 짓밟은 이재명 탓이야,2021-11-21,4,https://twitter.com/tokicullen/status/1462340847702212615
 pyh0310 명승부 어떤가요 이재명이란 이름 중에 명이 제일 도드라집니다 이재명으로 승리해서 부동산 세력 박살 내자 어떻습니까 ,2021-11-21,0,https://twitter.com/xQLysXh6xjxWqDV/status/1462329511370915840
이재명 문 퍼와 달리 주식 부동산 실물 경제 경험 많은 거 상당한 장점으로 보인다 문 퍼가 이상적 가치 표상이라면 이재명은 실무 형 느낌 알아갈수록 지지 확신 가지게 된다,2021-11-21,0,https://twitter.com/Sunshin17928449/status/1462328468201373696
이재명 후보와 민주당이 밀리는 세 가지 이유 위기의 이재명 그리고 민주당 역대 선거에서 나타난 민주당의 한계 2017년 이후 선거 연승 지지층 이완 부동산 실패와 조국 사태 정부 실정 정치 공학으로 돌파 어려워 더 위중 yPNrI4VNFJ,2021-11-21,0,https://twitter.com/N5BrTU1rt8W7GNI/status/1462325290865074178
 Jaemyung_Lee 이재명은 합니다 가 아니라 이재명은 다릅니다레 바꿔보세요 부동산 30년 동안 임대가 아니라 평생 임대 가능 공정 조국 윤미향을 끌어안고 있으니 국민들이 분노하는 거죠 이 두 개가 해결이 안 되면 윤석열이 똥 막대 기여도 이기기 어려워요 윤석열이 문제가 아니라 민주당이 문제죠 ,2021-11-21,0,https://twitter.com/soowall39/status/1462313939752996864
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 RGCsvzGfp0,2021-11-21,2,https://twitter.com/telavi93/status/1462306144471306244
문재인 몰표 2030 이재명엔 싸늘 조국 사태 등 악재 3Lhd8V54vs 부동산 폭등 등으로 삶의 질이 되려 후퇴한데다 조국 사태로 대변되는 내로남불은 2030세대 이반을 초래 미국 달러 프린트 벌 전 세계 부동산 상승 윤석열의 조국 찍어내기 공작 수사를 2030이 아직도 모른다고 ,2021-11-21,0,https://twitter.com/spring4299/status/1462304805544611844
 doingbeing OhmyNews_Korea 온 나라를 떠들썩하게 한 부동산 부정부패 카르텔 대장동 설계자와 최종 결재자인 이재명이 이 모든 책임을 져야 할 것입니다 9JpFIe08Ta,2021-11-21,2,https://twitter.com/JvjbZDCMJFCSYi4/status/1462295503811403778
나라를 정상으로 가는 길입니다 부동산 불로소득 공공환수 이재명 말고 누가 이일을 하겠습니까 3VxikAzApv,2021-11-21,1,https://twitter.com/kcygnus/status/1462294535489277957
문재인 몰표 2030 이재명엔 싸늘 조국 사태 등 악재 출처 뉴시스 GMhbUNZRSv 감성적 말뿐인 5년간 머가 달라졌나 살림살이 나아졌나 주식은 동학 개미가 올렸고 부동산은 줄 곳 누르기 정책 외면 글로벌 유동성이 올렸고 올챙이 계급갈등 남녀 갈등 정의 공정 망가뜨렸고 아마추어북빠뿐,2021-11-21,3,https://twitter.com/datastaion/status/1462291090145353732
우리나라 대선주자 후보가 이재명 윤석열이라니 사람들이 부동산 때문에 머리가 돌아버린 듯 퇴화됐어 ,2021-11-21,0,https://twitter.com/minimal4921/status/1462267895967203329
윤석열이 아는 게 있어야 견해를 밝히든지 하지요 이재명 윤석열 주식과 자본시장 견해 밝히라 주식으로 부동산 돌파구 찾기 출처 경향신문 네이버 뉴스 04eoqiuNun,2021-11-21,5,https://twitter.com/maxbuz2018/status/1462265128271826956
울산청년들과의 만남 부동산 정책에 대한 입장을 표명하는 청년과 노동이 존중받는 사회를 위한 정책을 묻는 청년의 질문에 이재명 후보는 즉각적인 답변을 했다 대장동 게이트를 비유로 들어 분위기는 더욱 훈훈해졌다 ocS4mDf7HA,2021-11-21,0,https://twitter.com/madam999/status/1462264851728764929
이재명 후보와 민주당이 밀리는 세 가지 이유 CiWQu50q7f 위기의 이재명 그리고 민주당 역대 선거에서 나타난 민주당의 한계 2017년 이후 선거 연승 지지층 이완 부동산 실패와 조국 사태 정부 실정 정치 공학으로 돌파 어려워 더 위중,2021-11-21,0,https://twitter.com/zerostar222/status/1462259410827288582
아 근데 이재명 주식 진짜 많이 하더라 이재명 지지자들은 대체 지금껏 뭐 한 거냐 주식도 안 하고 부동산도 안 하고,2021-11-21,0,https://twitter.com/uSTlqFPVb730Qa8/status/1462256930542403596
 doingbeing OhmyNews_Korea 이재명과 그 똘마니들 한쪽에선 부동산 불로소득 나쁘다고 지랄하며 신자유주의 정책 불로소득 기본소득 주자며 지랄하고 이재명과 그 똘마니들 가상화폐 투기 불로소득은 과세하면 안 된다고 또 지랄하고 불로소득도 자기들 꼴리는 대로 지랄 중 차라리 김진태가 더 나았어 양두구육 자드 m2JfGdmlRb,2021-11-21,0,https://twitter.com/Z0Dd8/status/1462253909515276294
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 출처 뉴시스 네이버 뉴스 VokpqOZEHb,2021-11-21,1,https://twitter.com/en_Tus_Ojos_/status/1462242359282835459
 생방송 이재명 김혜경 부부 초등학생과 국민 반상회 충남 보은 판동초등학교 Xx7hI5bpkJ 출처 YouTube 이재명은 합니다 기본소득 합니다 주식 공매도 개미와 같이 90일 상환합니다 대주주 승계 리스크 개혁합니다 부동산 개발 이익 환수합니다 관피아 전관 타파합니다 와 ,2021-11-21,1,https://twitter.com/mymrnara/status/1462226411792437254
전과 4범이며 소시오패스 패륜아 이재명이 조폭단체 부동산 사기꾼들과 윈팀이되어 대장들 백현동 개발사업을 통해 취득한 거의 1조가 넘는 국민 혈세를 약탈하여 세상을 뒤집어엎으려는 만행을 자행하여도 분치 아니하며 그저 강 건너 불구경하듯 바라만 보는 백성들은 이제 그만 정신 차려주기를 바란다 ,2021-11-21,0,https://twitter.com/chongjuhigh/status/1462225453196845064
우리 성한 종 한겨레 기자는 분통이 부동산 상승에 대처 못해 민주당과 이재명 지지율이 답보상태 란다 그런데 물통 지지율은 40 대냐 ,2021-11-21,22,https://twitter.com/NYjjNY/status/1462224638637789192
요즘 이재 명시하는 말 부동산 공공재 어쩌고 하던데 대장동 화천 대유 기타 인허가 해준 사안들 그때는 공공재가 뭔지도 몰랐나 봅니다 이재명 씨,2021-11-21,0,https://twitter.com/CHpAGnDOCinnUku/status/1462222628131786754
변호사 줄긴 기본 주택 부동산 읍읍 정치 이재명 측근 이헌욱 근황 IO7xjOIu4e,2021-11-21,3,https://twitter.com/zihana1/status/1462220561606594561
김남국_대장동 사건 터졌을 때 이재명 신나했다 재명을 실드 한 말이었지만 이 말만 그대로 믿어도 이재명은 안 되는 거다 신나야 할 문제가 아닌 아파할 문제인 거다 대장동 사건은 분명 국민에게 엄청난 손해를 끼치고 주민들에게 피해를 준 부동산 사기 사건이다 돈 많이 벌어서 신났어 mK9jDBWboY,2021-11-21,35,https://twitter.com/inike_moon/status/1462210040668975104
 cwZICRFIxl77WNW 국민경제 국가 위상 부동산 문제 지방공동발전 선진 대한민국 유일한 행정 전문가 대통령으로 권력이 아닌 권한을 통해 자랑스러운 대한민국을 세상에 알리고 싶은 적임자로 이재명은 합니다 ,2021-11-21,0,https://twitter.com/jyb123/status/1462203082180161538
출처 뉴시스 제목 이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 하여간 자기 말을 뒤엎는 게 일상인 머저리 시장주의자라고 떠들더니 이제는 또 부동산 불로소득은 공공이 모두 가지는 것 이 맞는다고 그게 시장주의자냐 ,2021-11-21,21,https://twitter.com/athmtg1/status/1462195286646816770
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 eIS8k5XPkw,2021-11-21,0,https://twitter.com/cosmmos79/status/1462192633955168256
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 8VAqcHC2Td,2021-11-21,69,https://twitter.com/cwZICRFIxl77WNW/status/1462185674027659267
이재명 부동산 불로소득 공공이 모두 가지는 것이 맞아 다음 뉴스 ZyDaT59gZo,2021-11-21,4,https://twitter.com/cwZICRFIxl77WNW/status/1462185515130761220
김두관 큰 권한을 줬는데 개혁을 제대로 못했다 부동산 정말 할 말 없다 민주당이 개혁에서 멀어졌다 이제 이재명과 함께 개혁의 민주당을 새로 세우겠다 지선과 총선에 젊은 층이 절반 이상 유입될 수 있도록 공천개혁 정치개혁을 하겠다 이렇게 약속해야 한다 ywtbdZMyuO,2021-11-21,15,https://twitter.com/yongtrim904/status/1462185116512362496
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 uhsP4fXo7A,2021-11-21,4,https://twitter.com/UshxhOqHMV3efwc/status/1462183231374213124
 공약 이행 96 이재명은 실천한다 투표소 수개표로 공정선거하자 이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 S2QGIZ4aRI,2021-11-21,0,https://twitter.com/hotdog4191/status/1462182208756609030
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 kLZHyufzvI,2021-11-21,48,https://twitter.com/kyok007/status/1462160849565487108
현재의 대한민국이 안고 있는 시한폭탄과 마찬가지인 빈부격차 심화로 인한 계층 간 갈등 이 사회적 경제적 불안요소를 해결할 수 있는 유일한 정책방안 이제 고만 좀 처먹고 내놔라 이재명 부동산 불로소득 공공이 모두 가지는 것이 맞아 다음 뉴스 nSqlBay4aV,2021-11-21,12,https://twitter.com/seanrain1011/status/1462156734697406464
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 Yrv9VMha52,2021-11-21,87,https://twitter.com/leeyun7532/status/1462138737933144071
이재명 부동산 불로소득 공공이 모두 가지는 것이 맞아 kdpvOhWILf 바보냐 그 불로소득이 어디서 어디까지인지를 어떻게 정할래 이재명은 국가 운영이 지자체 운영과 어떻게 다른지 개념 자체가 없다 세금 많이 거뒀으니 나라가 부자라는 헛소리나 하고 앉아있고 ,2021-11-21,0,https://twitter.com/wowwowbobo1/status/1462126072997232649
지금까지 이재명이 걸어온 길은 정반대 소수 개발업자들에게 불로소득 몰아주기로 일관한 악질 이재명 부동산 불로소득 공공이 모두 가지는 것이 맞아 mDn1qmB7el,2021-11-21,2,https://twitter.com/NoWisdomTeeth/status/1462121438022754308
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 ksq7P9EgK8,2021-11-21,0,https://twitter.com/kd2728y/status/1462120038068936704
이재명 부동산 불로소득 공공이 모두 가지는 것이 맞아 다음 뉴스 H3VsLu1mYJ,2021-11-21,0,https://twitter.com/Q68755950/status/1462098459691925505
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 IqKGD2cRAN 인허가권으로 인해 생기는 이익은 기본적으로 노동의 결과만 받고 부동산 불로소득은 공공이 모두 가지는 것이 맞다 고 그래서 성남 경기도 공무원들 502명 이름으로 소유주 돼있던 거냐,2021-11-21,1,https://twitter.com/MomoRimKim/status/1462077539648774154
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 2xhstxNdTv,2021-11-21,0,https://twitter.com/semo61161/status/1462074655963975683
이재명 부동산 불로소득 공공이 모두 가지는 것이 맞아 ylotm439eP,2021-11-20,0,https://twitter.com/freekim99/status/1462072774189584389
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 XmN1IegoV6,2021-11-20,4,https://twitter.com/0011_9561/status/1462070910177796101
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 JSvEd6hBM1 부동산이 왜 불로소득 가장 대표적인 재테크 수단을 부정해 ,2021-11-20,0,https://twitter.com/pigpig3000/status/1462067037774123018
문재인 정부의 실정은 기성전 인사 실패에서 기인한다 깜도 안되는 김현미 같은 돌팍을 국토장관에 앉혀놓고 부동산 폭만으로 갈 때까지 의리를 지켰다는 것 윤석열도 최재형도 다 마찬가지 인사 실패가 원인이다 그 모든 인사 실패에 의한 똥 무덤을 이재명이 오롯이 다 덤터기 쓰고 있는 대선 형국이다 ,2021-11-20,0,https://twitter.com/cremon1229/status/1462066272263278592
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 WCTLvOclA2,2021-11-20,1,https://twitter.com/Q68755950/status/1462064690775871494
빨갱이 같다고 생각되지 아니할 수 없다고 생각된다 이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 fIEXMXJsHh,2021-11-20,2,https://twitter.com/imuamen/status/1462064606365454339
김두관 공동 선대위장 사퇴 이재명 선대위 대개조 동의한다 fYqF6sl3Wo 지역구에서 시민들과 맞서서 세계 1위 가계부채의 원인 부동산영끌을 유발한 민주당을 뭐라고 변론할 것인가 ,2021-11-20,0,https://twitter.com/Ritzgogh/status/1462061384867405825
난 공산당이 싫어요 민주당은 사회주의 공산당으로 개혁하기로 했냐 이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 다음 뉴스 X5e9UjfP1O,2021-11-20,3,https://twitter.com/mzTmcVZokPUUvjX/status/1462061228839342096
이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 너는 박근혜 정권 실세들 화천 대유에 수천억 몰아줬잖아 nQpnsCdqks,2021-11-20,9,https://twitter.com/dareto_tell_oo/status/1462059635532124160
이재명만 한 인물도 드물지 멋진 행정 가지 부동산 한시적 양도세 원상복귀 종부세 폐지 그럼 무조건 당선,2021-11-20,0,https://twitter.com/ksm0541/status/1462057837123620870
대장동 땅주인 전수조사 성남시청 도개공 직원과 同名 59명 OsIa3vdKJm 이재명 대장동 배임 수뢰 행위를 지근거리에서 보좌한 성남시청 도개공 직원이 몰랐겠나 LH 넘어서는 집단 투기 아니겠나 이재명 있는 곳에 부동산 투기와 배임 수뢰가 있는 것인가,2021-11-20,0,https://twitter.com/Ritzgogh/status/1462053530966138884
부동산 부자들은 예나 지금이나 개 누리어 당이 집권하기를 바란다 같은 종류의 인간들이니 당연하다 그래서 이재명을 지지한다 이재명이 후보가 되면 누구를 찍을 거라고 말하는 분들은 작세 내지는 똥파리라 불러도 될 것이고 민주세력인 척하는 프락치 한국 민주주의 투쟁 역사를 다시 공부해야 ,2021-11-20,1,https://twitter.com/ghc12345/status/1462053451802677257
 KKK35123 Jaemyung_Lee 경선 때 공약 발표 기자회견 다 보셨어요 돌아다니는 거 말고 기본소득 국토 보유세 탄소세 부동산 개발이익환수제 그리고 1호 공약은 성장의 회복 아무튼 맘에 드는 공약이 없으면 캠프에 제안하던지 후보께 직접 하셔도 됨 ,2021-11-20,0,https://twitter.com/chichd1972/status/1462052515223150595
 만약 소매치기가 남의 물건을 훔치는 것은 나쁜 짓이야라고 외친다면 이재명 부동산 불로소득은 공공이 모두 가지는 것이 맞아 pFiPnsIqSU,2021-11-20,0,https://twitter.com/puerkidult/status/1462051843400372225
 울산청년들과의 만남 부동산 정책에 대한 입장을 표명하는 청년과 노동이 존중받는 사회를 위한 정책을 묻는 청년의 질문에 이재명 후보는 즉각적인 답변을 했다 대장동 게이트를 비유로 들어 분위기는 더욱 훈훈해졌다 ocS4mCXwQ2,2021-11-20,0,https://twitter.com/madam999/status/1462050428682649604
종부세 고지서가 가구주 1명에게 배달되면 부담은 가구 구성원 전부가 지는 거라는 긴박한 기리기 그럼 우리 식구가 6명인데 선거때 내가 이재명 후보 투표하면 자동으로 6표가 되는 거냐 98에게는 고지서 안 간다는 종부세 실제는 국민 10 인 이유 부동산 360 다음 뉴스 H8ifPtjtEH,2021-11-20,11,https://twitter.com/moolpang/status/1462036210793156611
그나저나 윤석열의 공략이 문제 많다는 의견이 많은 건 사실이지만 이재명보다는 표 모으는 방법을 알고 있었나 보네요 부동산 정책으로 중년 여성들의 표를 얻었다니 기혼 여성이 수는 많으니까요 ,2021-11-20,0,https://twitter.com/sadam_9doc/status/1462031915905548290
정치에서 양극화를 만드는 놈이 최고 악질인데 더불어민주당 28차례 부동산 폭등 전체 집값 안 올랐다 최민희 박영선 정청래 우상호 문재인 이재명 등 참조 압구정동 최고 악질이 뭐냐 양극화만드넘년들임,2021-11-20,0,https://twitter.com/ghfrewsxc56/status/1462019912902201349
김두관 민주당의 잘못을 사과하고 용서를 구하겠다 큰 권한을 줬는데 개혁을 제대로 못했다 부동산 정말 할 말 없다 민주당이 개혁에서 멀어졌다 이재명과 함께 개혁의 민주당을 새로 세우겠다 지선과 총선에 젊은 층이 절반 이상 유입될 수 있도록 공천개혁 정치개혁을 하겠다 그러던지 ,2021-11-20,1,https://twitter.com/leejongha6870/status/1462017658639974402
 교육 심리 전문가 오은영 선생이 하는 얘기가 있어요 개인을 이해하려 들지 말고 세상을 이해하라고요 사람들은 특권을 가진 자가 특권을 이용해서 특권을 강화하는 걸 제일 싫어해요 조국의 입시비리와 이재명의 대장동 부동산 비리가 바로 그런 특권의 특권 재생산 카르텔이에요,2021-11-20,6,https://twitter.com/neoginjo/status/1462014389683322880
 TheMinjoo_Kr 현지가 누구니 이재명 친구들은 다 대장동 아파트한 채씩 있네 희대의 부동산 사기꾼들 아냐 당첨도 조작했나 0rz6XtfCDD,2021-11-20,7,https://twitter.com/ZQsVJLlePcgLtXe/status/1462008452323037192
젊은 진보 박용진의 정치가 고작 대장동 부동산 투기범 이재명 변호냐 ,2021-11-20,8,https://twitter.com/redwind114/status/1461997210741067788
이재명 아가리에서 나오는 환수 금액은 뭐든 다 거짓말입니다 부동산 개발에 있어서 기부채납은 시행사가 사업권을 따내기 위해 던져주는 달콤한 먹잇감이지 절대 환수가 아닙니다 초과이고 환수에 관한 법률에도 기부채납은 공제의 대상이지 합산의 대상이 아니고요 다 거짓말입니다 ,2021-11-20,15,https://twitter.com/alexkhan_kr/status/1461997038384549891
민주당은 이재명으로 윤석열을 이길 수 없다 지난 보궐선거 때 LH 비리 의혹에 대한 중도층의 따끔한 채찍질을 잊었나 본데 중도층은 부동산 비리를 용서하지 않는다 민주당을 심판해야겠다는 분위기가 대세다 후보 교체만이 살 길,2021-11-20,0,https://twitter.com/j_youngmoon/status/1461991217466597376
 lt 변호사비 100억은 어디에서 나왔나 이재명의 기획부동산에서 나온 것이다 gt HibrF15hXX,2021-11-20,36,https://twitter.com/allin8899/status/1461989009031237634
 woodstock1000 emerald2010328 이재명 정부는 가난하고 있는 자들 횡포 속에 무시당하고 부동산 투기로 자기배만 부린 투기세력들 투기로 얻은 이익 모두 환수와 벌금 5배 징수로 투기는 망하는 것으로 인식되게 해야 함 지금 작지만 자가주택정책 임대정책 매년 50만 세대 건설해야,2021-11-20,0,https://twitter.com/J5POK2tudlNHkR5/status/1461983058572169217
민주개혁정부는 부동산가격을 안정화시키고자 각종 정책을 쏟아내는데도 집값이 폭등하고 수구보수정부는 집사라고 LTV 완화 사고 집값 오르라고 고사를 지내는데도 집값이 오르지 않는 이유는 뭘까 이재명 후보의 생각은 ,2021-11-20,2,https://twitter.com/schumpeterian/status/1461980567428218881
대한민국 발전 저해 적폐 1 언론적 폐 2 검찰 사법적 폐 3 행정 국회적 폐 4 토건 부동산 적폐 5 토착 왜구 친일 적폐 세력을 청산할 대통령 후보는 이재명뿐이다 대한민국을 복지 인권 성 평등 문화와 문화예술 강대국으로 더 발전시킬 이재명 대통령 후보 반드시 이재명이 대통령 되어야 한다 ,2021-11-20,39,https://twitter.com/napalmogi/status/1461973229413847043
윤석열은 문재인 대통령의 검찰개혁 지시를 어기고 법무부장관에게 대들었다 이재명은 경기 지시사로서 실행력 있게 개혁했다 부동산 공급ㆍ가격 상승 문제 해결 이재명이면 가능하고 믿을만하지 않겠는가 ,2021-11-20,4,https://twitter.com/jskim730/status/1461966719094702081
민주당의 이재명으로 시장 도지사하고 선 이제는 이재명의 민주당이라고 차라리 민주당을 탈당하여 이재명 당을 만들라 수천억의 범죄사실을 은폐하고 부동산 투기를 조장한 원조 지자체장이 그 책임을 문 대통령과 당원동지에게 돌리는 발언을 계속 지껄이고 있다 공당의 후보가 공천 잘을 버린다 ,2021-11-20,0,https://twitter.com/qRRXNpTm0nIFFR0/status/1461954437639852037
이재명을 공부하면 이재명을 혐오하고 증오하게 됩니다 범죄를 알게 되면 사기꾼을 알게 되고 조폭을 알게 되고 패륜을 알게 되고 불륜을 알게 됩니다 또한 권력형 부동산 비리와 배임 직권남용을 알게 되고 모녀 살인사건을 알게 되고 그러므로 해서 나라가 망한다는 것을 예견할 수 있습니다 ,2021-11-20,1,https://twitter.com/wjdrl/status/1461952805875470338
