,tweet
3077,문재인대통령 국민과의대화 자화자찬 빛바랜 개살구 정권교체이후 윤석열 새정부 이중과세 종부세 없앤다 국민의힘 윤석열 대통령선대위원회 총괄위원장 김종인 상임위원장 김병준 이준석 당대표 새시대준비위원장 김한길 3김 트리오시대 시작됐다 pPlqAuU2Iq
3182,참여연대가 윤석열 후보에게 물었습니다 전체 인구 중 1 만 납부하는 종부세 16억 원의 집 가져도 고작 20만 원 납부 종부세 대상 고령자들의 평균 소득은 1억 원 진정 종부세가 세금폭탄인가요 KvooOhGOrp dhgs9yYQvM
3309,누군가 총대 메고 윤석열 거주지 종부세 까면 한방에 정리될텐데 민주당 사람들은 다 체면 중시하는 양반님들이라 절대 안 하겠지 국힘 같으면 벌써 누가 한 건 했다 답답 3sySgTl2cT
3340,송영길 1세대 1주택 종부세 고지 인원의 13 9 뿐 尹 제대로 공부하라 다음 뉴스 7tdAcWxCH9 대부분 종부세 내지 않아 내도 50만원 안팎 윤석열 향해서는 종부세 실체 모르고 하는 소리 민주당 개발이익 환수법 두고 野에 참여 압박
3503,종부세 98 국민은 해당없고 수천억부동산보유한 조중동포털사주와 국짐과 윤석열일가는 해당있는거네 HxrDBz5ANN
3596,자꾸 빚내 잔치하렵니까 돈 있는 분들이 스스로 기부 안하니 세금 좀 거둬 어려운 사람들 도와야죠 윤석열 후보님 종부세 폐지 반대합니다 대다수 국민은 해당 없다는데도 극소수 부자편 듭니까 국가 재정 생각하시오 
3609, Chosun 김의겸 열린민주당 의원은 22일 조선일보 방상훈 사장 일가와 윤석열 국민의힘 대선후보 및 처갓집의 종합부동산세부터 공개하라고 촉구함 김 의원은 종부세 내는 사람은 2 도 안 된다 며 그들의 아픔을 대변한 건가 그보다는 방상훈 사장의 한숨은 아닌가 라고 따져물었다 
3628,본 부 장 당 종부세 폐지 주장 건보료 산정에 재산 포함 폐지 월수입에 건보료 부과하라 주장 1 7 아니면서 윤석열 지지 헐 tRccYKfBQe
3651,김의겸 윤석열 종부세 폐지 말하기 전에 자신과 처갓집 종부세부터 공개하라 Tt0CBiKUui 마트는 고발마트 rDj84qoaxd Uf7wvxnSSj
3747,종부세 운운 하는 윤석열에 속지맙시다 2 전국민대상 2 박에 종부세가 매겨지는데 윤석열 거짓말을 밥먹듯 해댄다 A2WhyQpaem
3778,그래서 저는 부동산 값 폭등을 문제 삼는 분들이 왜 이명박근혜 정부에 대해서는 그렇게 평가가 관대한 것인지 묻고 싶어요 윤석열은 70만 부동산 부자들을 위해 당장 종부세부터 감면하려고 하잖아요 그것도 같이 비난하면 제가 이해가 갈텐데 XWZviEz79S Ib2ygchTH2
3779,윤석열 국민의힘 대선 후보는 지난 14일 자신의 페이스북에 내년 이맘때면 종부세 폭탄 걱정 없게 하겠습니다 라는 제목의 글을 올려 대통령이 되면 종부세를 전면 재검토 하겠다고 밝혔다 상위 XJ9uPOXmO5
3855,윤석열 후보도 종부세 폐지 를 말하기 전에 자신의 아크로비스타 집 종부세와 처갓집 종부세부터 까시라 그게 국민에 대한 도리일 것이다 
3856, 윤석열 조선일보의 종부세부터 까시라 오늘부터 종부세 고지서가 날아든단다 역시나 lt 조선일보 gt 가 종부세 폭탄론 을 들고 나왔다 조선일보 1면 톱기사 제목은 종부세 작년보다 3배 뛰었다 곳곳서 한숨 이다 WDD9RO5w29
3904,청와대는 22일 종합부동산세가 급등해 부담이 과도하다는 비판에 대해 언론과 야당이 종부세 폭탄 이라고 말을 하니 불안심리가 있는 것 이라며 우리나라 국민 98 는 종부세에 해당이 없다 언론 윤석열씨 우리도 종부세 고지서 구경하고 싶다오 
3913,조선일보 눈덩이 종부세 한겨레 이 빠진 호랑이 6r3CzYlPjo 종부세 폭탄론 반박한 한겨레 이 빠진 호랑이 文 국민과의 대화 부동산 안정세 국민의힘 대통령 어떤 세상 살고 있나 주술 윤석열 대형교회 옆자리 논란의 두인물 장제원 전희경
4046,조선일보 눈덩이 종부세 한겨레 이 빠진 호랑이 wJGtGtRbdE 文 국민과의 대화 부동산 안정세 국민의힘 대통령 어떤 세상 살고 있나 주술 윤석열 대형교회 옆자리 논란의 두인물 장제원 전희경 아들 교도소 처 구속 기소 할 것 같은 예감 동병상련 유유상종 
4116,윤석열의 종부세 폐지가 역풍 맞은건지는 다른 조사가 나와야 알 듯하다 이재명 39 5 윤석열 40 0 李 7 1 p 오르고 尹 5 6 p 하락 KSOI 다음 뉴스 KakghPn8wP
4117, ojg4008 99nayana 훤히 들여다 보이는 직장인의 유리지갑은 건보료 더내도록 털고 부자라도 놀고 먹으며 탱자탱자하면 종부세도 낮춰주고 의료보험도 감면 해주겠다다니 윤석열의 나라는 대한민국 10 의 국가인가 하긴 다들 빵에 갔는데 거니만 안들어건지 못들어간건지 이것이 0 1 다 
4150,종부세 대상자 10만명증가 아파트값 올라서 윤석열 아파트값 오르니 건보료 오른다고 징징 대는데 재산연동 말고 월급쟁이들 건보료 올리자는이야기잖어 쪼잔하기는 덩치값 좀 혀 내도 종부세 내고 싶다 dIVcGtnLv5
4274, sysidea Inkpluto 윤석열 찍겠다는 사람과 그의 어용단체가 이런 글 올리면 안부끄럽습니까 상위 1 7 가 힘들까봐 종부세 페지하겠다는 후보와 그의 정당을 찍겠다는 사람이 그게 정답인걸 알면 뭐하나 그걸 실행에 옮길 사람이 중이 제머리 못 깎는데 이재명 정도 되면 몰라도 
4277,국민 98프로가 종부세와 무관한데 윤석열 세금 폭탄 운운은 윤석열은 국민 2프로를 위해 정치 하겠다는 것
4495,송요훈 기자 윤석열 종부세 폐지 공약 뼈 때렸다 윤석열은 1 4 부자들을 위한 대통령 98 국민은 종부세와 무관 9jzZ8nhGdJ 출처 YouTube
4619,송요훈 기자 윤석열 종부세 폐지 공약 뼈 때렸다 윤석열은 1 4 부자들을 위한 대통령 98 국민은 종부세와 무관 jCjHd5MObr YouTube
4656, seojinsang 라디오에서 종부세 고지서 받는 80만명 정도가 종부세 폐지를 부르짖는 윤석열을 찍을 것이고 나머지 98 의 사람은 자신과 상관 없으니 종부세 문제에 무감각하여 윤석열에 일방적으로 유리할 것이란 말에 웃음이 나왔다 2 가 98 를 기만하고 있다 
4693,이재명과 윤석열 250만채 공급강화로 집없는 서민의 시름 덜어주겠다지만 방법론에선 크게 다르다 이재명은 일정부문 정부 개입해 규제강화로 토지공개념 개발이익 초과환수제 법제화하겠다 윤석열은 규제완화와 양도세 종부세 대폭 완화로 기득권 침해않고 공급과 수요를 시장과 민간에 맡기겠다 
4699,송요훈 기자 윤석열 종부세 폐지 공약 뼈 때렸다 윤석열은 1 4 부자들을 위한 대통령 98 국민은 종부세와 무관 JE1jD5QLVv via YouTube
4712,그래서 저는 부동산 값 폭등을 문제 삼는 분들이 왜 이명박근혜 정부에 대해서는 그렇게 관대한 것인지 묻고 싶어요 윤석열은 70만 고소득자들을 위해 당장 종부세부터 감면하려고 하잖아요 
4763,송요훈 기자 윤석열 종부세 폐지 공약 뼈 때렸다 윤석열은 1 4 부자들을 위한 대통령 98 국민은 종부세와 무관 PJRG4GMXgV 출처 YouTube
4773,이재명 국토보유세 신설 윤석열 종부세 폐지 검토 url wHq1NS5nBP
4884,송요훈 기자 윤석열 종부세 폐지 공약 뼈 때렸다 윤석열은 1 4 부자들을 위한 대통령 98 국민은 종부세와 무관 yKpBrnde0w 출처 YouTube
4979, 1년만에 10배 뛴 종부세 말이 되나 부글부글 끓어오르는 민심 그 민심이 이재명개새끼와 윤석열 버러지를 지지하는 민심이면 기레기 씹새끼들아 난 그 민심에서 빼줘라 난 짐승들이 사는 세상에서 홀로 힘들지만 사람으로 살아가련다 c2SRBDBq6V
5112,종부세 걱정마세요 윤석열씨 포함 최상위 국민 1 4 mbc 만 해당됩니다 Lnp885xBpO
5148, 종부세는 가족관계 파괴하는 세계 유례없는 괴물 세금 다음 뉴스 vjmWSk0vbp 미친기레기놈들 난종부세내고싶다 국민98 는안내잖어 쳐죽일놈들아
5213,YouTube에서 이재명은 언제 이렇게 연구했대 윤석열의 종부세 폐지와 비교불가 청년 부동산 질문에 이재명 고퀄 답변 은 우연 아니었다 부동산 정책 실패 알고보니 토건세력들 너무했네 보기 nuGtq80Ry4
5238,국민 1 7 가 납부한다는 종부세 일종의 부자세 를 개편한다는 윤석열이 부자 편들고 있네 그러면서 종부세가 국민들이 누구나 내는 세금으로 홍보하면서 국민을 속이고 있다 부자들 감세하겠다는 국민의힘이 진정 국민을 위한 정당인지 묻고 싶다 욕나오려고 하네 4Ht526zQYS
5308,윤석열씨가 종부세 감면 또는 폐지 주장은 자신이나 부자들 1 위한 기만적 쑈 국민 97 가 종부세 고지서 안받는다 이런 기만에 속으면 그대만 바보입니다 
5475,윤석열 강남 30억 아파트 종부세 110만원 1년만에 10배 뛴 종부세 말이 되나 부글부글 끓어오르는 민심 다음 뉴스 avlazTpClK
5615,2 를 위한 6조 세수 포기 종부세 폐지 공약 윤석열의 극우화 경향을 우려한다 올해 주택분 종부세수는 5조7천억 원으로 1년 전보다 4배 가까이 늘어나고 종부세를 내는 사람도 10만 명 증가한 76만 명 정도가 될 전망입니다 tL5YOjV52o
5965, 정책대결1 이재명의 국토보유세냐 윤석열의 종부세 재검토냐 lw3CyKDaci 출처 YouTube
6472,윤석열도 종부세 감세공약 까지만 하고 꼴통화되진 말아야 이회창 사례에서 배우길 그도 개혁의 아이콘이었음
6574,훌쩍 오른 종부세 고지서 내일부터 발송 정부 98 는 무관 다음뉴스 Cfjaswg1OB
6604,윤석열이 종부세는 세금 폭탄이라고 허위 사실로 선동하고 있다 민주사회를위한변호사모임 시가 20억 아파트의 소유자 70세 보유기간 10년인 경우의 종부세는 많아야 25만 원이다 정의당 심상정 의원 집 부자들 대변하며 부자 감세에 앞장선 후보로는 대한민국 부동산 문제 영원히 해결 못 한다 
6683, Jaemyung_Lee 쪼잔하긴 윤석열의 종부세 1가구1주택 면세는 강남3구의 50평대 아파트의경우 종부세 3000만원 징벌적 부과를 언급한 걸세 대장동 특혜나 환수하라
6783,한국언론이 종부세 없애겠다는 윤석열을 마음에 들어하는 이유 관훈클럽 소속 전 현직 기자들 자택 대부분 강남 3구에 밀집 RGr3EOEYgO
7641,윤석열이 종부세 재산세 문재인케어 다 갈아 엎겠다는데 이재명이 싫어서 윤석열 찍겠다는 민주당 오소리 새끼들 진짜 마음이 여유롭나봐 부럽다
7884,윤석열은 근로세를 높이자 주장하고 있습니다 소득에 의해 의료보험을 적용하고 종부세를 없애잔건 근로세로 종부세를 메꾸자는 말인걸 윤석열은 알고 했을까요 ZP5MzQFA0g
7987,돈 많은 놈들은 좋겠네 종부세도 없애 주겠다고 하고 건강보험료도 깍아주겠다고 하고 그러면 깍아 준 돈은 누가 내나 깍아 준 돈은 힘 없는 내가 내야지 힘없는 월급쟁이들만 죽어나는구나 그래도 윤석열을 뽑고 싶니 건보료폭탄
8015,윤석열 건보료 소득중심 부과로 개편 소득이 없는데 집과 차가 있다 여기서 종부세 재산세 보유세 건보료 등 부과해 자산 팔라는 소리지 자산 대비 소득 환원은 일종의 사유재산권 강탈이다 1인 1가구 1차는 준 조세 부담 기준에서 제외하라 이 상태에서 상속 증여 세는 이중과세다 
8021, patriamea 윤석열 그의 뇌리엔 누구든 자기 능력껏 살도록 방해하지 말라 는 강한 기조가 자리하는 것 같다 능력돼서 돈 잘 버는 사람들 뭔 죄를 졌냐 왜 종부세다 건강보험료다그렇게 자꾸 뜯어가는데 딱 이런거지 능력 안되는 사람들은 그냥 나라에서 보조금이나 쫌 주면 되는 거 아냐 뭐 그딴 생각이겠지
8131,국민의힘 윤석열 대선후보 종부세를 세금폭탄으로 선동하는 것이 마치 검찰의 수사 조작 왜곡 수법을 써먹고 있는것 같다 민주사회를 위한 변호사모임 종부세를 세금폭탄이라고 선동하며 종부세 폐지 및 1주택자 면제 방안을 공약한 윤석열 국민의힘 대선 후보를 강력히 규탄한다 고 밝혔다 
8389,종부세 걱정마세요 윤석열씨 포함 최상위 국민 1 5 만 해당됩니다 uZJ7XkAOOZ
8454, Jaemyung_Lee 응원합니다 연설하실때 더 구체적으로 말해주세요 종부세는 2프로도 안되는 부자가 내고 소상공인 지원먼저하자 적극적으로 제안해도 윤석열이 응답이 없다고 연설해주세요 모르는사람은 모르면서 말하고 다녀요
8477,윤석열 상위 1 7 부자감세를 위해 종부세를 폐지하겠습니다 CONQHDUBex tfcDW0dxLe
8980,윤석열의 종부세 폐지는 부자감세 종부세 면죄는 300만 가구 다주택자를 염두에 둔 부자들을 위한 감세정책 정부의 다주택자에 종부세 부과하여 자산불평등 지역불평등을 해소하려는 정부정책을 근본적으로 뒤집는 것이며 종부세를 세금 폭탄이라고 거짓으로 선동하고 있다
9036,종부세 1억 세금폭탄이라는 기레기의 개소리 이게 팩트지 시가 90억이상 가진 사람이 몇이나 되겠냐 이 종부세 내리고 월급쟁이 지갑 털겠다는게 윤석열이였던가 j4GjNkoEOy
9430,상위 1 7 를 위해 종부세를 폐지하겠다는 윤석열의 말은 곧 복지예산을 대폭 줄이겠다는 것입니다 노무현대통령께서 종부세를 신설하니 땅 한평 집 하나 없는 사람들이 세금때문에 못살겠다고 아우성이었다는 웃지 못할 이야기가 생각납니다 제발 깨어있는 시민이 됩시다 
9436,종부세 이어 건보료 정조준 윤석열 연일 정책 승부수 정치쫌 lbwSOgVzRg
9446, lt 윤석열도 괴뢰인 듯 gt 문재인이 전라도의 괴뢰라는 의심이 있는데 윤석열은 토적의 괴뢰라는 의심이 든다 종부세 폐지나 탈원전 폐기는 토적과 핵피아 세력들이 원하는 것이다 문재명 토괴정권이 인기가 없는 틈을 타 윤석열을 세뇌시켜 토적의 이익을 지키려 한다 1rxbbTYeGg
9594,이재명은 언제 이렇게 연구했대 윤석열의 종부세 폐지와 비교불가 청년 부동산 질문에 이재명 고퀄 답변 은 우연 아니었다 X3yGnt3wqH 출처 YouTube
9661,윤석열 건보료 기준은 재산 gt 소득이나 종부세 폐지 등의 메시지는 이른바 자기 또래 혹은 그의 장모 또래 등 부동산 소유하지만 소득은 없는 근데 세금 나오는 게 싫은 윤석열 지지층의 속마음이자 그들의 메시지인데 이걸로 가장 손해보는 건 월급생활자겠고 목돈이 없는 청년 세대겠지 
9870, 폴리뉴스 전국협의회 황명선 회장 윤석열 종부세 재검토는 지방소멸초래 OoOiXXFzN6
9936,윤석열 김건희 동거 시세 30억원 아파트의 종부세 고작 110만원 이것도 못내겠다는 놈이 대통령하겠다고 지랄 떨게끔 지지보낸 사람들은 대체 뭐하고 사는 사람들인지 매우 궁금할 따름이다 4UCkDW966r
10096,기재차관 98 국민은 종부세와 무관 일각의 우려 과장돼 종합 다음뉴스 윤석열과 기레기들의 선동 지들이 종부세 대상자라 lDuL7gGLlp
10288, 윤석열 종부세 폭탄 발언은 선동 민변 규탄 성명 다음 뉴스 lNysRTgFXS 청약통장도 모르는데 종부세를 어떻게 알겠어요 
10539,윤석열 어제는 종부세 폭탄 오늘은 건보료 폭탄 단어 선택하는 꼬라지하고는 니가 더 폭탄이거든 핵폭탄 
10577,윤석열의 폭탄 시리즈 집값 폭등으로 이번엔 건보료 폭탄 QMbTIJduja 종부세 건보료 깍아주고 빵꾸나는 세금은 어디서 메꿀건데 무조건 깍아주는것이 포퓰리즘이다 
10657,윤석열 후보나 국민의힘의 주장처럼 종부세를 없애고 건보료를 감면해 주면 정말 집값이 떨어집니까 복잡하게 계산할 것도 없이 보유세 부담이 줄어드는 만큼 불로소득이 늘어나는 데다 세부담이 줄어드니 재산증식을 위해 집을 사려는 사람들이 더 늘어나지 않겠습니까 
10675,RT ohmynews_korea 공개편지 윤석열 후보님 부자동네에만 충성하지 마십시오 종합부동산세 윤석열 종부세 국민의힘 대선후보 yEOvUspS2K
10770,이억원 기재부 1차관 98 국민은 종부세와 무관하다 과장된 우려들이 있지만 분명한 것은 전체 국민들 중 약 98 국민들께는 고지서가 발송되지 않는다는 것이다 윤석열의 종부세 폐지 세금 폭탄 주장은 국민에게 불안감만 조성하는 허위 사실을 주장한 것이다 
11010,김종인 윤석열 냉정해져야 개인적 친소로 인선 안 돼 종부세 때문에 당선 된다 Bd6G2bZYhR
11141, impeter701 종부세는 서민세가 아니다 부동산 개발수익을 국민에게 피터님 언론인들이 새끈한 워딩 뽑아서 사용해주세요 강남부자 본부장 윤석열이 서민들을 거짓 선동한다
11194,종부세 개편 의료보험료 개편 결국 부자감세 로 통하는 길을 윤석열이가 만들겠다는것 
11316, 자산 대신 소득 중심 건보료 부과 체계 바꾸겠다는 尹 다음 뉴스 fHFquZTChK 부자들은 좋겠다 근데 왜 부자도 아닌 사람들이 윤석열 지지하지 이거 완전히 이명박때랑 뭐가 다르지 다들 종부세 내는 분들인가 내가 부자라면 당연히 윤삭열이지 근데 주위에 둘러봐도
11388,윤석열의 공약은 중간이 없을 정도로 무지막지해서 민주당과 이재명이 공격하기 쉬운것 종부세 폐지론도 바로 상위 1 7 만 내는데 왜 세금 깎아 로 대응 가능하니 
11452,주 120시간으로도 모자라서 월급쟁이 건보료 올린다는 종부세 없애고 이래도 윤석열 지지하나 서민 세금 더 내고 빈부격차 더 늘리겠다고
11505,종부세 완전 폐지에 이어 윤석열은 대놓고 철저히 자산가 입장에서 정책을 펴네 자산가와 영세자영업자는 환영하겠지만 이건 월급쟁이만 건보료내라는 뜻이잖아 윤석열의 공약은 정말 중간이 없어 중간이 71nKm4qatL
11509, daknews10 윤석열 후보는 직접 질문을 받으면 엉뚱한 대답으로 웃기기 보다 놀라움을 준다 그런데 종부세 어쩌구 文정권 연성 독재 시도 등 이상한 말은 어떻게 얻은 내용일까 문재인 대통령이 독재자였으면 윤 후보 소리도 못들었을 것이다 왜 엉뚱한 사실과 다른말을 하는지 
11869,정부 국민 98 는 종부세와 무관 우려 과장됐다 국민 2 만을 위한 대통령이 되겠다는 윤석열과 그 패거리들 BQ3Fra2oXz
11894,김진표 원조 X맨 이낙연 골수 X맨 꺼져라 윤석열 품으로 민주당이 언제부터 3 7 위한 당이었나 종부세 완화론에 여당 의원도 작심 비판 pHOZtBSCYk 종부세 대상 절반 축소 김진표 안 전 당원 투표하자 반발 정면충돌 BB6kBZvSgL
12100,28만 가구 종부세 폭탄 이억원 차관 98 국민과는 무관 다음 뉴스 LCYUBxvJeM
12105,기재차관 국민 98 종부세와 무관 과장된 우려 종합 다음 뉴스 JbNuCzxHxA
12117,국민 98 는 종부세와 무관하다는데 윤석열은 종부세 인하를 이야기 한다 이것이 조폭검찰 출신의 공정과 정의다 
12187,이재명 윤석열 청약통장은 모르고 종부세는 재검토 1 7 만 대변 다음뉴스 3uAvom7bTl
12195,민주당 고용진 수석대변인 윤석열의 종부세 폐지 주장은 종부세의 구체적인 대상이 누군지도 모르고 일부 부자 감세론자들의 말에 현혹된 얘기가 아닌가 싶다 여야 합의로 9억을 11억으로 상향하여 1가구 1주택자로서 종부세 대상자가 1 7 라는 것을 아는지 궁금하다 부자 본색을 드러낸 것이다 
12196,윤석열이 종부세 폐지를 주장하면서 세금 폭탄 없애겠다고 호도하고 있다 종부세 대상은 전국민의 불과 4 뿐 70세 고령의 은퇴자가 20억 1주택을 10년간 보유했다면 종부세 25만원에 불과하다 윤석열은 세금 폭탄이라고 이를 호도하고 있지만 사실은 부자들 다주택자들에게 혜택을 주는 것이다 
12401,1 7 에 해당하는 종부세 해당자들에게 부자를 종으로 만드는 종부세라 폐지한답니다 집가진자들한데 표구걸 해서 나라를 토기판으로 만들 작정이냐윤석열 부동산 양도세 낮추고 종부세 개편하겠다 G63WpIoRPt
12869,RT ohmynews_korea 공개편지 윤석열 후보님 부자동네에만 충성하지 마십시오 종합부동산세 윤석열 종부세 국민의힘 대선후보 3iMtewIQ0A
13016,이재명 尹 청약통장 모르고 종부세 재검토 vs 윤석열 재난지원금에 혈세를 대선자금으로 xZ4osbvG5t
13057, lt 윤석열 종부세 폐지 이재명은 합니다 gt 윤석열이 종부세 폐지를 들고 나왔다 민주당과 이재명 지지자들 사이에서는 자동차 세금이 아파트 종부세보다 더 비싸다며 반발하고 있다 또한 종부세 대상자가 적다며 강남주민들 특혜라고 한다 Kmt8RwaTft KLDE176txk
13109, lt 무지 무식한 떡열이의 씨부림 보단 국민을 위해 계속해서 열변을 토하는 이재명 후보가 대통령 깜 떡열이 니가 혈세를 알어 gt 이재명 尹 청약통장 모르고 종부세 재검토 vs 윤석열 재난지원금에 혈세를 대선자금으로 D8OWichm17
