,tweet
4597, patriamea 장모가 건강보험 23억원 사기친 죄로 징역3년이 선고됐고 아산 땅투기로 132억 빼먹었고 농지법 위반하며 양평아파트 불법개발로 800억 챙겨먹었고 김건희는 주가조작으로 선량한 개미도 잡아먹었는데 윤석열이 건강보험과 부동산 문제를 해결하겠다고 말하는것은 정말 너무나 뻔뻔하고 파렴치하다
4637, leesk0104 장모가 건강보험 23억원 사기친 죄로 징역3년이 선고됐고 아산 땅투기로 132억 빼먹었고 농지법 위반하며 양평아파트 불법개발로 800억 챙겨먹었고 김건희는 주가조작으로 개미둘도 잡아먹었는데 윤석열이 공정과 상식으로 부동산 문제를 해결하겠다고 말하는것은 정말 너무 뻔뻔하고 파렴치하다
4712,그래서 저는 부동산 값 폭등을 문제 삼는 분들이 왜 이명박근혜 정부에 대해서는 그렇게 관대한 것인지 묻고 싶어요 윤석열은 70만 고소득자들을 위해 당장 종부세부터 감면하려고 하잖아요 
4739, 좌파가 정권 심판을 위해 윤석열 어쩌고 저쩌고 떠드는 이야기를 보면 니네 좀 더 솔직해질 필요가 있지 않겠니 세계적인 팬데믹 상황과 중국의 독자노선 앞에서 보건과 군사문제는 핑계일 뿐이고 코인과 부동산 규제 그리고 조금 더 늘어난 세금에 눈이 뒤집힌 것뿐이잖아 그게 무슨 좌파야 
4831,수원에 지식 산업센터는 왜 짓는걸까요 학원 사업 수원 학원들끼리 담합해서 내 교육사업 죽이라고 지식산업센터 지어주는건가요 아주 살판 났던데 뭐든지 담합해서 나를 죽이는 정책 불법과외 허용으로도 부족해서 지식 산업센터까지 그렇게까지 해주는데 부동산 중개인들은 윤석열 찍는
4839,부동산 보유세 내기 싫으면 북한 이나 중국 가세요 내가 이재용 정용진 같은 재벌이 나 태평양 다니는 전관예우 변호 사 부동산 투기하는 연예인들 걱 정할 여유 없으니 윤석열 장모 때문에 보험료 올라 간게 걱정이다
4978,아까 청년실업 부동산 질문하신 할아버지 우리나라 선진국 됐다고 강조해서 얘기하신거 고마웠음 그거 모르고 쌍팔년도 사는 줄 아는 사람도 많아 대표적으로 윤석열
4995, yongddy dud61755 부동산만 그렇나 국가의 장기적 비전을 아무것도 설계하지 못한 인간 전두환은 과외금지라도 했고 노태우는 북방외교 주택2백만호라도 했다 박근혜이후 가장 무능한 지도자 홍남기한테도 윤석열 한테도 자기가 임명해놓고 찍소리도 못하는 비겁자
5016,윤석열은 80만명 수퍼 부자들을 위해서 종합 부동산세를 없애려고 하는가 일반국민 서민은 안중에도 없다 ㆍ 납세자 규모 역시 80만명에 이르러 10만명이상 증가할 것으로 보입니다 RVBCglDQIe
5026, mindam0518 문재인 부동산은 김현미 뒤에 숨고 윤석열이 짜르는것은 추미애뒤에 숨고 전국민 재난지원금 논란은 홍남기뒤에 숨고 이재용가석방은 박범계뒤에 숨고 노태우 국가장은 김부겸뒤에 숨고 문재인 니가 지도자냐 에라이 비겁한놈아
5059,부동산 정책에 대해서 솔직히 인정하시네 외교 국가위상 방역 국방력등등은 많이 올라갔다 하시는 너무 솔직하고 담백하신 대통령님 표정과 언변이 역시나 문프 우리대통령 그런데 용안이 좋아보이지 않으시네 저 자리에 이재명 윤석열이 있어야되나 도저히 상상이 안되고 그래서도 안된다 
5135,어 미쳐생각 못 한 것이 있음 논문 이재명 네 아내 논문표절 윤석열 넌 네가 논문표절 게이트 이재명 네 아내 주가조작 윤석열 넌 네가 부동산 게이트 설계 이야 토론 끝났다 토론하면 이재명 지지율 한자릿수다 
5153,문재인은 인권변호사출신에 당내에서 입지 탄탄했고 홍준표는 흙수저출신보수에 베테랑 정치인임 근데 지금 이재명 gt 보지도찢고 부동산도 찢을예정 윤석열 gt 이준석대왐응딩이뒤에숨는엉덩이탐정 기가찬다고시발
5213,YouTube에서 이재명은 언제 이렇게 연구했대 윤석열의 종부세 폐지와 비교불가 청년 부동산 질문에 이재명 고퀄 답변 은 우연 아니었다 부동산 정책 실패 알고보니 토건세력들 너무했네 보기 nuGtq80Ry4
5718, Jaemyung_Lee 이재명은 합니다 가 아니라 이재명은 다릅니다 로 바꿔보세요 부동산 30년 동안 임대가 아니라 평생 임대가능 공정 조국 윤미향을 끌어안고있으니 국민들이 분노하는거죠 이 두개가 해결이 안되면 윤석열이 똥막대기여도 이기기어려워요 윤석열이 문제가 아니라 민주당이 문제죠 
5802,문재인 몰표 2030 이재명엔 싸늘 조국사태 등 악재 3Lhd8V54vs 부동산 폭등 등으로 삶의 질이 되려 후퇴한데다 조국 사태로 대변되는 내로남불은 2030세대 이반을 초래 미국 달러 프린트발 전세계 부동산 상승 윤석열의 조국 찍어내기 공작 수사를 2030이 아직도 모른다고 
5845,윤석열 국민의힘 대선 후보는 연일 세금 부동산 문제 등 현 정권의 실책을 지적하고 있습니다 oXi0s84hzm
6011, ANNGWANGOK 윤석열이 저런자가 부동산 전문가라고 국짐 어쩔 bZSyQtwFmB
6038,장모가 건강보험 23억원 사기친 죄로 징역3년이 선고됐고 아산 땅투기로 132억 빼먹었고 농지법 위반하며 양평아파트 불법개발로 800억 챙겨먹었고 김건희는 주가조작으로 개미 잡아먹었는데 윤석열이 공정과 상식을 들먹이며 부동산 문제를 말하는것은 정말 뻔뻔해도 너무 뻔뻔하고 퍼렴치하다
6117,우리나라 대선주자 후보가 이재명 윤석열 이라니 사람들이 부동산 때문에 머리가 돌아버린 듯 퇴화됐어 
6146,윤석열이 아는게 있어야 견해를 밝히던지 하지요 이재명 윤석열 주식과 자본시장 견해 밝히라 주식으로 부동산 돌파구 찾기 출처 경향신문 네이버 뉴스 04eoqiuNun
6152,주거 참사가 왜 생기는지 느그 장모한테 물어봐라 윤석열 현 정부 부동산 대책 주거 안정 아닌 주거 참사 fc4SBDE7pB
6250,윤석열은 문재인정부에서 좌천의 비애를 만회하는 고속승진의 은덕을 입고도 부동산투기 세력 금융사기 수사는 뒷전 정치적 성향 맞는 국힘당을 위해 민주당정권 수사로 1년반을 보냈다 국힘당 후보가 돼서도 반민주당 인사들만 찾았다 김병준 김한길ᆢ역린의 무리 문재인대통령의 최대의 실수였다
6285,윤석열은 박근혜를 감옥보낸 것도 검찰을 위한 것이었는데 검찰개혁하라는 문재인대통령의 지시부터 맞지 않는 옷이었다 그래서 1년반을 대들다가 기어이 뛰쳐나가 정치적 성향이 맞는 국힘당의 대선후보가 되었다 부동산 투기세력 금융사기꾼 잡는 검찰이 아니라 정권타도가 목적이었다
6405,윤석열 문 정부 부동산 정책 주거 안정 아닌 주거 참사 다음뉴스 epOoHo5JmE
6406,윤석열 문 정부 부동산 정책 주거 안정 아닌 주거 참사 다음뉴스 DHD5OatjzY
6428,글쎄 윤석열은 장모님이 계속 요양급여 몇십억씩 해드실려면 부동산 자산 많으신 분들이 보험료 많이 내야 가능하지 않을까 
